wavelength(Angstrom),flux(erg/s/cm2),flux_smooth(erg/s/cm2)
5801.0,1.5947696069039972e-17,1.523270137937019e-17
5802.0,1.542924125557226e-17,1.5698863976658125e-17
5803.0,1.494907673947945e-17,1.5814088581625536e-17
5804.0,1.650400431637537e-17,1.5593615169878102e-17
5805.0,1.624042429245794e-17,1.573694571769884e-17
5806.0,1.4845330406744556e-17,1.5896996894421726e-17
5807.0,1.6145890753803672e-17,1.5662863422038592e-17
5808.0,1.5749331329765236e-17,1.550168893404386e-17
5809.0,1.5333340087635424e-17,1.5876299181134424e-17
5810.0,1.543455332485722e-17,1.5824355547388544e-17
5811.0,1.6718383491884106e-17,1.579314933159937e-17
5812.0,1.5886172455003845e-17,1.5935859493960693e-17
5813.0,1.559329517291484e-17,1.5855709001326754e-17
5814.0,1.6046888665786565e-17,1.563349520157051e-17
5815.0,1.50338058959361e-17,1.540880813178273e-17
5816.0,1.5607315240448843e-17,1.5410831415561035e-17
5817.0,1.4762733404177667e-17,1.5536093030081165e-17
5818.0,1.5603415576814405e-17,1.573297028767491e-17
5819.0,1.667319725831022e-17,1.577008422739894e-17
5820.0,1.601819123926309e-17,1.6186215632517217e-17
5821.0,1.5792884131487582e-17,1.623593745913778e-17
5822.0,1.684339092626037e-17,1.5801490620896354e-17
5823.0,1.5852022286874547e-17,1.5240380924177133e-17
5824.0,1.4500960046619027e-17,1.486698332386457e-17
5825.0,1.3212645667904554e-17,1.454492716981195e-17
5826.0,1.3925893079275716e-17,1.4664970929028095e-17
5827.0,1.523310988587451e-17,1.504728222762153e-17
5828.0,1.6452246176849585e-17,1.5160738320439302e-17
5829.0,1.6412515313221476e-17,1.522005544216548e-17
5830.0,1.3779927711324293e-17,1.506033017460394e-17
5831.0,1.4222478417285076e-17,1.4633390827602046e-17
5832.0,1.443448236709486e-17,1.4215270880291192e-17
5833.0,1.4317552679647356e-17,1.4755565404076128e-17
5834.0,1.4321913389646402e-17,1.4866624327478723e-17
5835.0,1.6481403234773112e-17,1.5058695665713536e-17
5836.0,1.477777207212753e-17,1.5056611170569902e-17
5837.0,1.539483415439469e-17,1.536786434582258e-17
5838.0,1.4307132371597262e-17,1.5110454011002204e-17
5839.0,1.5878181498172312e-17,1.499879290011367e-17
5840.0,1.5194350703597727e-17,1.4830493078322406e-17
5841.0,1.4219466167737995e-17,1.5045158027808493e-17
5842.0,1.4553332897353094e-17,1.492685465660116e-17
5843.0,1.5380458842076705e-17,1.4637741797624075e-17
5844.0,1.52866610143204e-17,1.477760811303944e-17
5845.0,1.3748786522824757e-17,1.4912918317640865e-17
5846.0,1.4918796730763762e-17,1.4661591069045204e-17
5847.0,1.5229888035425897e-17,1.443848722294985e-17
5848.0,1.4123821599186517e-17,1.4634327196055456e-17
5849.0,1.4171147561016974e-17,1.4848843253031283e-17
5850.0,1.4727981148797796e-17,1.4622806224483817e-17
5851.0,1.5991378545938256e-17,1.4277431848963327e-17
5852.0,1.4099699774280458e-17,1.4070936135206814e-17
5853.0,1.239695413136394e-17,1.407547073932483e-17
5854.0,1.3138670318347284e-17,1.3635380874944567e-17
5855.0,1.475065204126347e-17,1.3917826658184474e-17
5856.0,1.3790929048354592e-17,1.4250227532977683e-17
5857.0,1.5511924411423653e-17,1.441219445999924e-17
5858.0,1.4058960033941597e-17,1.417781283343234e-17
5859.0,1.3948506718246662e-17,1.4523837372914298e-17
5860.0,1.3578742915619508e-17,1.46935036970775e-17
5861.0,1.5521049670590646e-17,1.5087003440636325e-17
5862.0,1.6360262583970085e-17,1.5742525878111124e-17
5863.0,1.602645485976662e-17,1.6662815594774345e-17
5864.0,1.722612084077282e-17,1.6875664055635265e-17
5865.0,1.818018669155927e-17,1.6907134969220458e-17
5866.0,1.6585296764275266e-17,1.6977701747277356e-17
5867.0,1.6517614391675968e-17,1.6703360679679244e-17
5868.0,1.6379288667204342e-17,1.614164714111286e-17
5869.0,1.5854413393826027e-17,1.5852061134825396e-17
5870.0,1.5371626097550045e-17,1.5672026928864454e-17
5871.0,1.51373649857205e-17,1.5369981928190716e-17
5872.0,1.561743796357044e-17,1.498779966977284e-17
5873.0,1.486906539960919e-17,1.460740412147808e-17
5874.0,1.3943499536522272e-17,1.423655754617463e-17
5875.0,1.3469647732450722e-17,1.3875664435182033e-17
5876.0,1.3283133274895035e-17,1.4154249766503155e-17
5877.0,1.3812975847621412e-17,1.410286861557381e-17
5878.0,1.6261989674397708e-17,1.4304404554377456e-17
5879.0,1.3686593063158516e-17,1.4687372634377256e-17
5880.0,1.447732680165449e-17,1.4810225498953632e-17
5881.0,1.5197979971725446e-17,1.4471945024366396e-17
5882.0,1.4427234096278984e-17,1.467252474238193e-17
5883.0,1.4570592930943903e-17,1.4762353248182738e-17
5884.0,1.4689486371197783e-17,1.4766171513890283e-17
5885.0,1.492646873333798e-17,1.4493966226633783e-17
5886.0,1.521707620163813e-17,1.4776484801767594e-17
5887.0,1.3066208465079365e-17,1.569737836027798e-17
5888.0,1.5983180624740502e-17,1.697684478816275e-17
5889.0,1.9293960470379087e-17,1.7441260379996974e-17
5890.0,2.13238011586246e-17,1.804393424813576e-17
5891.0,1.7539151569605892e-17,1.817835275203685e-17
5892.0,1.6079575237297825e-17,1.730336440880071e-17
5893.0,1.665527864620211e-17,1.6224686148445833e-17
5894.0,1.491901329591474e-17,1.5495875508698837e-17
5895.0,1.5930410377971567e-17,1.5159193147055053e-17
5896.0,1.3895100213226825e-17,1.4923167085430397e-17
5897.0,1.4396159782210503e-17,1.5034556881078013e-17
5898.0,1.5475152646887246e-17,1.4921914733982992e-17
5899.0,1.5475957036954896e-17,1.51728101942989e-17
5900.0,1.5367203646670696e-17,1.5037425543442347e-17
5901.0,1.5149578551079856e-17,1.4744535777788346e-17
5902.0,1.3719236874983802e-17,1.501463671756651e-17
5903.0,1.4010702023157916e-17,1.5113084445350122e-17
5904.0,1.6826458187020812e-17,1.5019487304678522e-17
5905.0,1.5859445400847428e-17,1.506086453327965e-17
5906.0,1.4681592214501974e-17,1.5014408415717447e-17
5907.0,1.3926126697699247e-17,1.4505042175035868e-17
5908.0,1.3778420299362394e-17,1.4197195329545683e-17
5909.0,1.4279628406191596e-17,1.4014265991440806e-17
5910.0,1.4320206737676136e-17,1.402642058336166e-17
5911.0,1.3766945617402596e-17,1.3866233749018316e-17
5912.0,1.3986898866325895e-17,1.4038740611405025e-17
5913.0,1.2977486729286889e-17,1.4008445948650883e-17
5914.0,1.5142166480026838e-17,1.4368009780399108e-17
5915.0,1.4168732905347087e-17,1.4670802552346594e-17
5916.0,1.5564763255698126e-17,1.4841742734653128e-17
5917.0,1.5500864293107663e-17,1.4411531061147973e-17
5918.0,1.3832182718347027e-17,1.4495360853146547e-17
5919.0,1.2991109024561673e-17,1.4585440821853572e-17
5920.0,1.4587880785409814e-17,1.4502649968704364e-17
5921.0,1.601516488008247e-17,1.4709521222458976e-17
5922.0,1.5086911599882085e-17,1.5051955798082454e-17
5923.0,1.4866543130669243e-17,1.4986036120706878e-17
5924.0,1.4703282968613057e-17,1.4490842792640783e-17
5925.0,1.425827602586085e-17,1.4267240983816673e-17
5926.0,1.3539201797311967e-17,1.4285343004341784e-17
5927.0,1.3968902119179462e-17,1.457408694076567e-17
5928.0,1.4957047756822714e-17,1.4761315963694597e-17
5929.0,1.6147006824581524e-17,1.4706741895600798e-17
5930.0,1.5194417950872184e-17,1.4526826803648064e-17
5931.0,1.3266332440278344e-17,1.4588590725626174e-17
5932.0,1.306932606755173e-17,1.46046115597301e-17
5933.0,1.5265868067113773e-17,1.445087673416467e-17
5934.0,1.622711271860762e-17,1.4682229225328402e-17
5935.0,1.4425742916908477e-17,1.4986970834799063e-17
5936.0,1.442309521949107e-17,1.5282026159296728e-17
5937.0,1.459303022925778e-17,1.5328953769808086e-17
5938.0,1.6741147785360712e-17,1.5341569928510745e-17
5939.0,1.6461749565281764e-17,1.5081381921193415e-17
5940.0,1.448882624974235e-17,1.4778347612507064e-17
5941.0,1.3122150819921933e-17,1.433051037450963e-17
5942.0,1.3077860520217456e-17,1.4267537114475967e-17
5943.0,1.4501962330230295e-17,1.44103730082904e-17
5944.0,1.6146886766657234e-17,1.4837373566657622e-17
5945.0,1.5203003852113706e-17,1.4922708827371043e-17
5946.0,1.5257153561715697e-17,1.4829096797448417e-17
5947.0,1.3504536713228436e-17,1.4488121368425483e-17
5948.0,1.4033905055401516e-17,1.420668143681044e-17
5949.0,1.444201264732365e-17,1.4074370589110134e-17
5950.0,1.3795795654444282e-17,1.416854344748807e-17
5951.0,1.4595605556478745e-17,1.4110632532803234e-17
5952.0,1.397539597152345e-17,1.4154340756370536e-17
5953.0,1.3744348597432018e-17,1.4217697828208422e-17
5954.0,1.4660554418541004e-17,1.3907539840086764e-17
5955.0,1.4112588071270187e-17,1.375007112123627e-17
5956.0,1.3044810341871404e-17,1.3552749667653582e-17
5957.0,1.3188053730864944e-17,1.3281393894886174e-17
5958.0,1.2757741603304439e-17,1.2869374404592898e-17
5959.0,1.3303774428647725e-17,1.2519057624912403e-17
5960.0,1.205249084748435e-17,1.2396631585532105e-17
5961.0,1.129322731211845e-17,1.2149202011982793e-17
5962.0,1.2575924711788683e-17,1.2174210163442109e-17
5963.0,1.1520594966572179e-17,1.2473841451088417e-17
5964.0,1.3428811583122237e-17,1.2792148822604948e-17
5965.0,1.3550647097378626e-17,1.322174424655375e-17
5966.0,1.2884766909910183e-17,1.397655648167574e-17
5967.0,1.4723899592839538e-17,1.4076135792537322e-17
5968.0,1.5294661796044616e-17,1.4089003414146197e-17
5969.0,1.3926703564257758e-17,1.427029824336067e-17
5970.0,1.3614988704717875e-17,1.424088204641706e-17
5971.0,1.3791233238718615e-17,1.4544503653338323e-17
5972.0,1.457682356644412e-17,1.4993366595295323e-17
5973.0,1.681276831936792e-17,1.5257609441975387e-17
5974.0,1.617101464135823e-17,1.5540369553848064e-17
5975.0,1.4936207030545742e-17,1.5367662513753117e-17
5976.0,1.520503350270936e-17,1.4497372556396276e-17
5977.0,1.3713285779922599e-17,1.426506880752811e-17
5978.0,1.2461317959393729e-17,1.4386019156695613e-17
5979.0,1.5009501814145026e-17,1.4130099401339057e-17
5980.0,1.5540957402894778e-17,1.4090790124269312e-17
5981.0,1.3925436097622263e-17,1.4284757360468096e-17
5982.0,1.3516736215088087e-17,1.4332666007185942e-17
5983.0,1.3431156905060452e-17,1.4329001597072333e-17
5984.0,1.5249043560126145e-17,1.3812084024578757e-17
5985.0,1.552263999734907e-17,1.348817250441218e-17
5986.0,1.1340845554929952e-17,1.41307876156087e-17
5987.0,1.1897178711043763e-17,1.3865305652371032e-17
5988.0,1.664423430284874e-17,1.312752506606151e-17
5989.0,1.3921632052891353e-17,1.3550048095772984e-17
5990.0,1.1833736854695133e-17,1.3972547964427306e-17
5991.0,1.3453459165457987e-17,1.3560944545982145e-17
5992.0,1.4009677533655005e-17,1.3475077408134853e-17
5993.0,1.4586216859595843e-17,1.3949013021638948e-17
5994.0,1.3492299476090692e-17,1.450984478567235e-17
5995.0,1.420341440858903e-17,1.5105277514728847e-17
5996.0,1.625761301606713e-17,1.487039130798829e-17
5997.0,1.6986847888809233e-17,1.498428415216949e-17
5998.0,1.3411780195416933e-17,1.4796605142987334e-17
6000.0,1.4061768013665256e-17,1.434315300299189e-17
6001.0,1.3265019292771941e-17,1.344785406699512e-17
6002.0,1.3990352131076457e-17,1.3341435626828948e-17
6003.0,1.2510352745413033e-17,1.3139390971948583e-17
6004.0,1.287968679874184e-17,1.358569627145157e-17
6005.0,1.3051546440986584e-17,1.39143227211097e-17
6006.0,1.5496545207655315e-17,1.4132546201590988e-17
6007.0,1.5633486357413678e-17,1.413265704379307e-17
6008.0,1.3601461584888272e-17,1.416175560338146e-17
6009.0,1.2880248691665877e-17,1.366911330032448e-17
6010.0,1.3197036877810458e-17,1.3036141460709102e-17
6011.0,1.3033332530091329e-17,1.2859970188208783e-17
6012.0,1.2468628753356083e-17,1.273223530365712e-17
6013.0,1.272060570335287e-17,1.2700985247295479e-17
6014.0,1.2241572647332618e-17,1.2837816637043388e-17
6015.0,1.3040788807606523e-17,1.3181805485037852e-17
6016.0,1.3717488604635894e-17,1.3399120721206559e-17
6017.0,1.4188571822170528e-17,1.3611783066429654e-17
6018.0,1.3807184598529521e-17,1.3688940819607375e-17
6019.0,1.3304884248551532e-17,1.3856027167440024e-17
6020.0,1.3426577554156195e-17,1.3915814954934745e-17
6021.0,1.455291825932924e-17,1.3758403311546516e-17
6022.0,1.4487509301444102e-17,1.3819347497537585e-17
6023.0,1.3020127061058957e-17,1.3767368295025366e-17
6024.0,1.3609607245613977e-17,1.3741732313481122e-17
6025.0,1.3166681372666233e-17,1.3728082179012772e-17
6026.0,1.442473799102777e-17,1.3629911556734366e-17
6027.0,1.441925606026909e-17,1.3641994183941928e-17
6028.0,1.2529276055293306e-17,1.3744157607037128e-17
6029.0,1.3670020247312168e-17,1.3845780054011717e-17
6030.0,1.3677497234659993e-17,1.3753326076946665e-17
6031.0,1.493285155517825e-17,1.3744800326373081e-17
6032.0,1.3956985218569753e-17,1.3335828169456451e-17
6033.0,1.2486647664359999e-17,1.3175635544848819e-17
6034.0,1.1625159766862954e-17,1.2827633216522247e-17
6035.0,1.2876531709758694e-17,1.2741756152507605e-17
6036.0,1.3192839109019431e-17,1.3066301293023398e-17
6037.0,1.3527599912005588e-17,1.3459113649493192e-17
6038.0,1.4109375780921653e-17,1.359148322701699e-17
6039.0,1.3589220544784555e-17,1.3547918932876273e-17
6040.0,1.3538379217944702e-17,1.3236382861854101e-17
6041.0,1.2975021043600162e-17,1.3165844207938029e-17
6042.0,1.1969919218147079e-17,1.3144935563594526e-17
6043.0,1.375668114875138e-17,1.3123534746786554e-17
6044.0,1.348467960342544e-17,1.3420221271452174e-17
6045.0,1.3431371770073457e-17,1.3929390643147965e-17
6046.0,1.445845545270864e-17,1.427943197168448e-17
6047.0,1.4515766921447983e-17,1.455457871319922e-17
6048.0,1.5506882886561813e-17,1.4456220320921763e-17
6049.0,1.4860414395797854e-17,1.4129020757820287e-17
6050.0,1.2939580503718089e-17,1.4236895035864553e-17
6051.0,1.2822457367257037e-17,1.4008450911734558e-17
6052.0,1.505513898812156e-17,1.3493435027469242e-17
6053.0,1.436466690258497e-17,1.3435395072608846e-17
6054.0,1.2285329893885055e-17,1.348545438891933e-17
6055.0,1.2649381377175502e-17,1.33172753354975e-17
6056.0,1.3072754495755987e-17,1.3168439073519608e-17
6057.0,1.4214244864594152e-17,1.3176745621230865e-17
6058.0,1.3620482713459348e-17,1.3447012824312154e-17
6059.0,1.2326866321570222e-17,1.3507328353037683e-17
6060.0,1.4000716297157476e-17,1.2956962078114301e-17
6061.0,1.3374330038673221e-17,1.2582601639568727e-17
6062.0,1.1462414161755142e-17,1.2781766051556182e-17
6063.0,1.174868076390177e-17,1.2667673029666743e-17
6064.0,1.332268735498715e-17,1.2508275325627775e-17
6065.0,1.3430252499138747e-17,1.2939131372830108e-17
6066.0,1.2577343405378682e-17,1.3353206406945578e-17
6067.0,1.3616690731226763e-17,1.326449624933294e-17
6068.0,1.3819057731588778e-17,1.3112874870232583e-17
6069.0,1.2879137984808252e-17,1.3056032672899164e-17
6070.0,1.2672144246011375e-17,1.320579041407944e-17
6071.0,1.229313251755636e-17,1.3096109573577359e-17
6072.0,1.436547892315623e-17,1.326137281533994e-17
6073.0,1.3270654556901757e-17,1.3513930908687081e-17
6074.0,1.3705452590478236e-17,1.352775888698713e-17
6075.0,1.3934935118528993e-17,1.3101147103507807e-17
6076.0,1.2362273641293484e-17,1.2965788095250242e-17
6077.0,1.2232418074442166e-17,1.2890018351140384e-17
6078.0,1.2593861918095321e-17,1.2977878167083317e-17
6079.0,1.332660310590806e-17,1.3359272949558042e-17
6080.0,1.4374231380860258e-17,1.3477534961734748e-17
6081.0,1.4269249921545445e-17,1.359856554742167e-17
6082.0,1.2823728762667103e-17,1.3491425805761351e-17
6083.0,1.3199014399414328e-17,1.300192348030962e-17
6084.0,1.279090563503095e-17,1.2539353328422004e-17
6085.0,1.1926718654265654e-17,1.2498808243517105e-17
6086.0,1.195639857428881e-17,1.2625628266311285e-17
6087.0,1.262100390452924e-17,1.2740483121544886e-17
6088.0,1.3833114486813674e-17,1.3155296827947365e-17
6089.0,1.3365179614104013e-17,1.3260668884638658e-17
6090.0,1.4000787824902736e-17,1.3515607603788726e-17
6091.0,1.2483259349946269e-17,1.3277320857549963e-17
6092.0,1.3895694053893164e-17,1.3088468906259206e-17
6093.0,1.2641681621037755e-17,1.2994095042992419e-17
6094.0,1.2420919859773827e-17,1.3026575944105539e-17
6095.0,1.352891997893266e-17,1.3063686575107118e-17
6096.0,1.2645661369638038e-17,1.3427883445466252e-17
6097.0,1.4081247113088044e-17,1.3628241479077622e-17
6098.0,1.446266607751002e-17,1.3638979937789785e-17
6099.0,1.342271195893882e-17,1.3629881778232314e-17
6100.0,1.3582613864028025e-17,1.3500658795758668e-17
6101.0,1.260016960966949e-17,1.3421166738892322e-17
6102.0,1.3435131406382227e-17,1.3218208876615698e-17
6103.0,1.4065204681711727e-17,1.2961223712630174e-17
6104.0,1.2407924043344515e-17,1.3132729686475694e-17
6105.0,1.2297686513043143e-17,1.3154344743062317e-17
6106.0,1.345769895383577e-17,1.2996329257826925e-17
6107.0,1.3543207360021208e-17,1.3056772172366787e-17
6108.0,1.3275127723706434e-17,1.3176087185463273e-17
6109.0,1.2710141127494057e-17,1.3103449974333154e-17
6110.0,1.2894262088388499e-17,1.3056070723207342e-17
6111.0,1.3094510665101279e-17,1.3010977799294626e-17
6112.0,1.3306313187773814e-17,1.3050531921825687e-17
6113.0,1.3049662980626911e-17,1.3379442921614535e-17
6114.0,1.2907909142001295e-17,1.3413504564878243e-17
6115.0,1.453881741777966e-17,1.325566030602965e-17
6116.0,1.3264817800997424e-17,1.319503706611625e-17
6117.0,1.2517091215311088e-17,1.3044624197890833e-17
6118.0,1.2746547662668291e-17,1.2619929819071407e-17
6119.0,1.2155845091164372e-17,1.2654484461980198e-17
6120.0,1.2415348459739525e-17,1.2725243145939209e-17
6121.0,1.3437591358126003e-17,1.2698575670171112e-17
6122.0,1.2870883767153842e-17,1.2781631221116336e-17
6123.0,1.2613209250257257e-17,1.2863806651889804e-17
6124.0,1.2571122579765704e-17,1.2512646975165117e-17
6125.0,1.2826225982153857e-17,1.2551084403869231e-17
6126.0,1.168179271158064e-17,1.2645693186429984e-17
6127.0,1.30630698386762e-17,1.2557064092517377e-17
6128.0,1.3086256100254645e-17,1.2161488125621043e-17
6129.0,1.212797402432751e-17,1.2043072257850402e-17
6130.0,1.084834912019998e-17,1.2090526782411957e-17
6131.0,1.1089714031240751e-17,1.1939295005380112e-17
6132.0,1.3300338729849698e-17,1.2055052314662008e-17
6133.0,1.2330100170736573e-17,1.2341169125460424e-17
6134.0,1.2706758264657108e-17,1.2708663137741196e-17
6135.0,1.2278933583234417e-17,1.2719825112926986e-17
6136.0,1.2927185735781299e-17,1.2939913885689583e-17
6137.0,1.3356147527281403e-17,1.2955070316053392e-17
6138.0,1.3430542258953156e-17,1.299369386039533e-17
6139.0,1.2782542547766564e-17,1.278602934043328e-17
6140.0,1.2472048795218484e-17,1.2408550430978382e-17
6141.0,1.1888863767566437e-17,1.236481987353454e-17
6142.0,1.1468755601518824e-17,1.2433322008782507e-17
6143.0,1.3211889442799059e-17,1.2548434117186612e-17
6144.0,1.3125051715705786e-17,1.2628661537617517e-17
6145.0,1.3047609176317229e-17,1.2776829437660466e-17
6146.0,1.22900017334539e-17,1.2693438051386545e-17
6147.0,1.2209594592215109e-17,1.2668235512483279e-17
6148.0,1.2794931122726494e-17,1.2976088975418364e-17
6149.0,1.2999042024351396e-17,1.3377530480038312e-17
6150.0,1.4586874370122158e-17,1.3658579982404229e-17
6151.0,1.4297210250487708e-17,1.384305945697703e-17
6152.0,1.3614839883100688e-17,1.409425931975836e-17
6153.0,1.3717329335626442e-17,1.4186364226604914e-17
6154.0,1.42550432261808e-17,1.3994446743964035e-17
6155.0,1.5047400988093574e-17,1.3870509445604603e-17
6156.0,1.3337615452824663e-17,1.3907113014890687e-17
6157.0,1.2995156977132278e-17,1.3632427840157753e-17
6158.0,1.3900343793318548e-17,1.3218374312738209e-17
6159.0,1.2881620127427212e-17,1.2919301372005374e-17
6160.0,1.2977134073021673e-17,1.2898509360128241e-17
6161.0,1.1842251497939265e-17,1.2910272695619358e-17
6162.0,1.2891198493360372e-17,1.3102024742137725e-17
6163.0,1.3959158329891882e-17,1.3031013768091886e-17
6164.0,1.3840383775153288e-17,1.3353720913286586e-17
6165.0,1.2622077274708084e-17,1.3294332654027728e-17
6166.0,1.3455786019099995e-17,1.2966681450311799e-17
6167.0,1.2594258227321579e-17,1.2811863845324537e-17
6168.0,1.2320901253178244e-17,1.3056959942365836e-17
6169.0,1.3066298055284257e-17,1.2752613725227976e-17
